"record_type","item_id","name","quality","base_value","shape","drop_id","ref_id","weight","ref_type"
"DROP","0","0","0","0","0","7012","70003","500","9999"
"DROP","0","0","0","0","0","7012","70004","140","9999"
"DROP","0","0","0","0","0","7013","70012","10","9999"
"DROP","0","0","0","0","0","7013","70007","100","9999"
"DROP","0","0","0","0","0","7013","70008","500","9999"
"DROP","0","0","0","0","0","7013","70014","500","9999"
"DROP","0","0","0","0","0","7013","70009","1000","9999"
"DROP","0","0","0","0","0","7013","70005","2500","9999"
"DROP","0","0","0","0","0","7013","70006","2500","9999"
"DROP","0","0","0","0","0","7013","70001","1300","9999"
"DROP","0","0","0","0","0","7013","70002","950","9999"
"DROP","0","0","0","0","0","7013","70003","500","9999"
"DROP","0","0","0","0","0","7013","70004","140","9999"
"DROP","0","0","0","0","0","7103","1","10000","1"
"DROP","0","0","0","0","0","7103","2","10000","1"
"DROP","0","0","0","0","0","7103","7101","10000","4"
"DROP","0","0","0","0","0","7201","70013","30","9999"
"DROP","0","0","0","0","0","7201","70007","100","9999"
"DROP","0","0","0","0","0","7201","70008","500","9999"
"DROP","0","0","0","0","0","7201","70014","500","9999"
"DROP","0","0","0","0","0","7201","70009","1000","9999"
"DROP","0","0","0","0","0","7201","70005","2500","9999"
"DROP","0","0","0","0","0","7201","70006","2500","9999"
"DROP","0","0","0","0","0","7201","70001","1300","9999"
"DROP","0","0","0","0","0","7201","70002","940","9999"
"DROP","0","0","0","0","0","7201","70003","490","9999"
"DROP","0","0","0","0","0","7201","70004","140","9999"
"DROP","0","0","0","0","0","8001","100100","10","11"
"DROP","0","0","0","0","0","8001","100101","10","11"
"DROP","0","0","0","0","0","8001","100102","10","11"
"DROP","0","0","0","0","0","8001","100103","10","11"
"DROP","0","0","0","0","0","8001","100104","10","11"
"DROP","0","0","0","0","0","8001","100105","10","11"
"DROP","0","0","0","0","0","8001","100106","10","11"
"DROP","0","0","0","0","0","8001","100107","10","11"
"DROP","0","0","0","0","0","8001","100108","10","11"
"DROP","0","0","0","0","0","8001","100110","10","11"
"DROP","0","0","0","0","0","8001","100111","10","11"
"DROP","0","0","0","0","0","8001","100112","10","11"
"DROP","0","0","0","0","0","8001","100113","10","11"
"DROP","0","0","0","0","0","8001","100114","10","11"
"DROP","0","0","0","0","0","8001","100115","10","11"
"DROP","0","0","0","0","0","8001","100116","10","11"
"DROP","0","0","0","0","0","8001","100117","10","11"
"DROP","0","0","0","0","0","8001","100118","10","11"
"DROP","0","0","0","0","0","8001","100119","10","11"
"DROP","0","0","0","0","0","8001","100120","10","11"
"DROP","0","0","0","0","0","8001","100121","10","11"
"DROP","0","0","0","0","0","8001","100122","10","11"
"DROP","0","0","0","0","0","8001","100123","10","11"
"DROP","0","0","0","0","0","8001","100124","10","11"
"DROP","0","0","0","0","0","8001","100125","10","11"
"DROP","0","0","0","0","0","8001","100126","10","11"
"DROP","0","0","0","0","0","8001","100127","10","11"
"DROP","0","0","0","0","0","8001","100128","10","11"
"DROP","0","0","0","0","0","8001","100129","10","11"
"DROP","0","0","0","0","0","8001","100130","10","11"
"DROP","0","0","0","0","0","8001","100131","10","11"
"DROP","0","0","0","0","0","8001","100132","10","11"
"DROP","0","0","0","0","0","8001","100133","10","11"
"DROP","0","0","0","0","0","8001","100134","10","11"
"DROP","0","0","0","0","0","8001","100135","10","11"
"DROP","0","0","0","0","0","8001","100136","10","11"
"DROP","0","0","0","0","0","8001","100137","10","11"
"DROP","0","0","0","0","0","8001","100138","10","11"
"DROP","0","0","0","0","0","8001","100139","10","11"
"DROP","0","0","0","0","0","8001","100140","10","11"
"DROP","0","0","0","0","0","8001","100151","10","11"
"DROP","0","0","0","0","0","8001","100152","10","11"
"DROP","0","0","0","0","0","8001","100153","10","11"
"DROP","0","0","0","0","0","8001","100154","10","11"
"DROP","0","0","0","0","0","8001","100155","10","11"
"DROP","0","0","0","0","0","8001","100156","10","11"
"DROP","0","0","0","0","0","8001","100157","10","11"
"DROP","0","0","0","0","0","8001","100158","10","11"
"DROP","0","0","0","0","0","8001","100159","10","11"
"DROP","0","0","0","0","0","8001","100160","10","11"
"DROP","0","0","0","0","0","8001","100161","10","11"
"DROP","0","0","0","0","0","8001","100162","10","11"
"DROP","0","0","0","0","0","8001","100163","10","11"
"DROP","0","0","0","0","0","8001","100164","10","11"
"DROP","0","0","0","0","0","8001","100165","10","11"
"DROP","0","0","0","0","0","8001","100166","10","11"
"DROP","0","0","0","0","0","8001","100167","10","11"
"DROP","0","0","0","0","0","8001","100168","10","11"
"DROP","0","0","0","0","0","8001","100169","10","11"
"DROP","0","0","0","0","0","8001","100170","10","11"
"DROP","0","0","0","0","0","8001","100171","10","11"
"DROP","0","0","0","0","0","8001","100172","10","11"
"DROP","0","0","0","0","0","8001","100173","10","11"
"DROP","0","0","0","0","0","70001","100104","200","11"
"DROP","0","0","0","0","0","70001","100116","200","11"
"DROP","0","0","0","0","0","70001","100122","200","11"
"DROP","0","0","0","0","0","70001","100128","200","11"
"DROP","0","0","0","0","0","70001","100135","200","11"
"DROP","0","0","0","0","0","70001","100101","200","11"
"DROP","0","0","0","0","0","70001","100105","200","11"
"DROP","0","0","0","0","0","70001","100110","200","11"
"DROP","0","0","0","0","0","70001","100111","200","11"
"DROP","0","0","0","0","0","70001","100112","200","11"
"DROP","0","0","0","0","0","70001","100117","200","11"
"DROP","0","0","0","0","0","70001","100123","200","11"
"DROP","0","0","0","0","0","70001","100129","200","11"
"DROP","0","0","0","0","0","70001","100136","200","11"
"DROP","0","0","0","0","0","70001","100102","100","11"
"DROP","0","0","0","0","0","70001","100106","100","11"
"DROP","0","0","0","0","0","70001","100113","100","11"
"DROP","0","0","0","0","0","70001","100118","100","11"
"DROP","0","0","0","0","0","70001","100124","100","11"
"DROP","0","0","0","0","0","70001","100137","100","11"
"DROP","0","0","0","0","0","70001","100151","100","11"
"DROP","0","0","0","0","0","70001","100152","100","11"
"DROP","0","0","0","0","0","70001","100153","100","11"
"DROP","0","0","0","0","0","70001","100154","100","11"
"DROP","0","0","0","0","0","70001","100155","100","11"
"DROP","0","0","0","0","0","70001","100156","100","11"
"DROP","0","0","0","0","0","70001","100157","100","11"
"DROP","0","0","0","0","0","70001","100158","100","11"
"DROP","0","0","0","0","0","70001","100159","100","11"
"DROP","0","0","0","0","0","70001","100160","100","11"
"DROP","0","0","0","0","0","70001","100165","100","11"
"DROP","0","0","0","0","0","70001","100166","100","11"
"DROP","0","0","0","0","0","70001","100167","100","11"
"DROP","0","0","0","0","0","70001","100107","100","11"
"DROP","0","0","0","0","0","70001","100115","100","11"
"DROP","0","0","0","0","0","70001","100161","100","11"
"DROP","0","0","0","0","0","70001","100162","100","11"
"DROP","0","0","0","0","0","70002","100130","100","11"
"DROP","0","0","0","0","0","70002","100119","100","11"
"DROP","0","0","0","0","0","70002","100125","100","11"
"DROP","0","0","0","0","0","70002","100138","100","11"
"DROP","0","0","0","0","0","70002","100163","100","11"
"DROP","0","0","0","0","0","70002","100168","100","11"
"DROP","0","0","0","0","0","70002","100169","100","11"
"DROP","0","0","0","0","0","70002","100170","100","11"
"DROP","0","0","0","0","0","70002","100171","100","11"
"DROP","0","0","0","0","0","70002","100172","100","11"
"DROP","0","0","0","0","0","70002","100173","100","11"
"DROP","0","0","0","0","0","70002","100100","100","11"
"DROP","0","0","0","0","0","70002","100139","100","11"
"DROP","0","0","0","0","0","70003","100131","100","11"
"DROP","0","0","0","0","0","70003","100103","100","11"
"DROP","0","0","0","0","0","70003","100108","100","11"
"DROP","0","0","0","0","0","70003","100114","100","11"
"DROP","0","0","0","0","0","70003","100120","100","11"
"DROP","0","0","0","0","0","70003","100164","50","11"
"DROP","0","0","0","0","0","70003","100140","100","11"
"DROP","0","0","0","0","0","70004","100174","100","11"
"DROP","0","0","0","0","0","70004","100121","30","11"
"DROP","0","0","0","0","0","70004","100126","40","11"
"DROP","0","0","0","0","0","70004","100127","20","11"
"DROP","0","0","0","0","0","70004","100132","100","11"
"DROP","0","0","0","0","0","70004","100133","100","11"
"DROP","0","0","0","0","0","70004","100134","100","11"
"DROP","0","0","0","0","0","70005","1","3000","1"
"DROP","0","0","0","0","0","70005","1","3000","1"
"DROP","0","0","0","0","0","70005","1","3000","1"
"DROP","0","0","0","0","0","70005","1","850","1"
"DROP","0","0","0","0","0","70005","1","100","1"
"DROP","0","0","0","0","0","70005","1","49","1"
"DROP","0","0","0","0","0","70005","1","1","1"
"DROP","0","0","0","0","0","70006","102","1000","2"
"DROP","0","0","0","0","0","70006","103","1000","2"
"DROP","0","0","0","0","0","70006","104","1000","2"
"DROP","0","0","0","0","0","70006","105","1000","2"
"DROP","0","0","0","0","0","70006","106","1000","2"
"DROP","0","0","0","0","0","70007","261001","100","6"
"DROP","0","0","0","0","0","70007","261002","100","6"
"DROP","0","0","0","0","0","70007","261003","100","6"
"DROP","0","0","0","0","0","70007","261004","100","6"
"DROP","0","0","0","0","0","70007","261005","100","6"
"DROP","0","0","0","0","0","70007","261006","100","6"
"DROP","0","0","0","0","0","70007","261007","100","6"
"DROP","0","0","0","0","0","70007","261008","100","6"
"DROP","0","0","0","0","0","70007","261009","100","6"
"DROP","0","0","0","0","0","70007","261010","100","6"
"DROP","0","0","0","0","0","70008","1001","95","7"
"DROP","0","0","0","0","0","70008","1002","5","7"
"DROP","0","0","0","0","0","70008","1011","95","7"
"DROP","0","0","0","0","0","70008","1012","5","7"
"DROP","0","0","0","0","0","70008","1021","95","7"
"DROP","0","0","0","0","0","70008","1022","5","7"
"DROP","0","0","0","0","0","70008","1031","95","7"
"DROP","0","0","0","0","0","70008","1032","5","7"
"DROP","0","0","0","0","0","70008","1041","95","7"
"DROP","0","0","0","0","0","70008","1042","5","7"
"DROP","0","0","0","0","0","70008","1051","95","7"
"DROP","0","0","0","0","0","70008","1052","5","7"
"DROP","0","0","0","0","0","70008","1061","95","7"
"DROP","0","0","0","0","0","70008","1062","5","7"
"DROP","0","0","0","0","0","70008","1071","95","7"
"DROP","0","0","0","0","0","70008","1072","5","7"
"DROP","0","0","0","0","0","70008","1081","95","7"
"DROP","0","0","0","0","0","70008","1082","5","7"
"DROP","0","0","0","0","0","70008","1091","95","7"
"DROP","0","0","0","0","0","70008","1092","5","7"
"DROP","0","0","0","0","0","70008","1101","95","7"
"DROP","0","0","0","0","0","70008","1102","5","7"
"DROP","0","0","0","0","0","70009","3001","100","3"
"DROP","0","0","0","0","0","70009","3002","100","3"
"DROP","0","0","0","0","0","70009","3003","100","3"
"DROP","0","0","0","0","0","70009","3004","100","3"
"DROP","0","0","0","0","0","70009","3005","100","3"
"DROP","0","0","0","0","0","70009","3006","100","3"
"DROP","0","0","0","0","0","70009","3007","100","3"
"DROP","0","0","0","0","0","70009","3008","100","3"
"DROP","0","0","0","0","0","70010","250003","100","18"
"DROP","0","0","0","0","0","70010","250008","100","18"
"DROP","0","0","0","0","0","70010","250011","100","18"
"DROP","0","0","0","0","0","70010","250012","100","18"
"DROP","0","0","0","0","0","70011","220002","100","12"
"DROP","0","0","0","0","0","70011","220003","100","12"
"DROP","0","0","0","0","0","70011","220004","100","12"
"DROP","0","0","0","0","0","70011","220005","100","12"
"DROP","0","0","0","0","0","70012","240006","100","17"
"DROP","0","0","0","0","0","70012","240007","100","17"
"DROP","0","0","0","0","0","70012","240008","100","17"
"DROP","0","0","0","0","0","70012","240004","101","17"
"DROP","0","0","0","0","0","70013","1306001","1000","100"
"DROP","0","0","0","0","0","70014","8101","100","19"
"DROP","0","0","0","0","0","70014","8102","100","19"
"DROP","0","0","0","0","0","70014","8103","100","19"
"DROP","0","0","0","0","0","70014","8105","100","19"
"DROP","0","0","0","0","0","70014","8106","100","19"
"DROP","0","0","0","0","0","70014","8109","100","19"
"DROP","0","0","0","0","0","70014","8110","100","19"
"DROP","0","0","0","0","0","70014","8111","100","19"
"DROP","0","0","0","0","0","70014","8112","100","19"
"DROP","0","0","0","0","0","70014","8113","100","19"
"DROP","0","0","0","0","0","70014","8114","100","19"
"DROP","0","0","0","0","0","70014","8115","100","19"
"DROP","0","0","0","0","0","70014","8116","100","19"
"DROP","0","0","0","0","0","70014","8117","100","19"
"DROP","0","0","0","0","0","70014","8118","100","19"
"DROP","0","0","0","0","0","70014","8119","100","19"
"DROP","0","0","0","0","0","70014","8120","100","19"
"DROP","0","0","0","0","0","101101","1011","20","9999"
"DROP","0","0","0","0","0","101101","1021","20","9999"
"DROP","0","0","0","0","0","101101","1031","20","9999"
"DROP","0","0","0","0","0","101101","1041","20","9999"
"DROP","0","0","0","0","0","101101","1051","20","9999"
"DROP","0","0","0","0","0","101101","1061","20","9999"
"DROP","0","0","0","0","0","101101","1071","20","9999"
"DROP","0","0","0","0","0","101101","1081","20","9999"
"DROP","0","0","0","0","0","101101","1091","20","9999"
"DROP","0","0","0","0","0","101101","1101","20","9999"
"DROP","0","0","0","0","0","101102","1011","30","9999"
"DROP","0","0","0","0","0","101102","1021","100","9999"
"DROP","0","0","0","0","0","101102","1031","10","9999"
"DROP","0","0","0","0","0","101102","1041","10","9999"
"DROP","0","0","0","0","0","101102","1051","10","9999"
"DROP","0","0","0","0","0","101102","1061","10","9999"
"DROP","0","0","0","0","0","101102","1071","10","9999"
"DROP","0","0","0","0","0","101102","1081","20","9999"
"DROP","0","0","0","0","0","101102","1091","30","9999"
"DROP","0","0","0","0","0","101102","1101","10","9999"
"DROP","0","0","0","0","0","101103","1011","50","9999"
"DROP","0","0","0","0","0","101103","1021","10","9999"
"DROP","0","0","0","0","0","101103","1031","50","9999"
"DROP","0","0","0","0","0","101103","1041","10","9999"
"DROP","0","0","0","0","0","101103","1051","10","9999"
"DROP","0","0","0","0","0","101103","1061","10","9999"
"DROP","0","0","0","0","0","101103","1071","10","9999"
"DROP","0","0","0","0","0","101103","1081","20","9999"
"DROP","0","0","0","0","0","101103","1091","50","9999"
"DROP","0","0","0","0","0","101103","1101","10","9999"
"DROP","0","0","0","0","0","101104","1011","10","9999"
"DROP","0","0","0","0","0","101104","1021","10","9999"
"DROP","0","0","0","0","0","101104","1031","10","9999"
"DROP","0","0","0","0","0","101104","1041","10","9999"
"DROP","0","0","0","0","0","101104","1051","10","9999"
"DROP","0","0","0","0","0","101104","1061","10","9999"
"DROP","0","0","0","0","0","101104","1071","50","9999"
"DROP","0","0","0","0","0","101104","1081","20","9999"
"DROP","0","0","0","0","0","101104","1091","10","9999"
"DROP","0","0","0","0","0","101104","1101","30","9999"
"DROP","0","0","0","0","0","101105","1011","40","9999"
"DROP","0","0","0","0","0","101105","1021","10","9999"
"DROP","0","0","0","0","0","101105","1031","30","9999"
"DROP","0","0","0","0","0","101105","1041","10","9999"
"DROP","0","0","0","0","0","101105","1051","10","9999"
"DROP","0","0","0","0","0","101105","1061","10","9999"
"DROP","0","0","0","0","0","101105","1071","20","9999"
"DROP","0","0","0","0","0","101105","1081","20","9999"
"DROP","0","0","0","0","0","101105","1091","30","9999"
"DROP","0","0","0","0","0","101105","1101","10","9999"
"DROP","0","0","0","0","0","101106","1011","10","9999"
"DROP","0","0","0","0","0","101106","1021","10","9999"
"DROP","0","0","0","0","0","101106","1031","50","9999"
"DROP","0","0","0","0","0","101106","1041","50","9999"
"DROP","0","0","0","0","0","101106","1051","10","9999"
"DROP","0","0","0","0","0","101106","1061","20","9999"
"DROP","0","0","0","0","0","101106","1071","50","9999"
"DROP","0","0","0","0","0","101106","1081","30","9999"
"DROP","0","0","0","0","0","101106","1091","10","9999"
"DROP","0","0","0","0","0","101106","1101","10","9999"
"DROP","0","0","0","0","0","101107","1011","10","9999"
"DROP","0","0","0","0","0","101107","1021","10","9999"
"DROP","0","0","0","0","0","101107","1031","20","9999"
"DROP","0","0","0","0","0","101107","1041","20","9999"
"DROP","0","0","0","0","0","101107","1051","60","9999"
"DROP","0","0","0","0","0","101107","1061","60","9999"
"DROP","0","0","0","0","0","101107","1071","10","9999"
"DROP","0","0","0","0","0","101107","1081","20","9999"
"DROP","0","0","0","0","0","101107","1091","10","9999"
"DROP","0","0","0","0","0","101107","1101","50","9999"
"DROP","0","0","0","0","0","101201","1012","20","9999"
"DROP","0","0","0","0","0","101201","1022","20","9999"
"DROP","0","0","0","0","0","101201","1032","20","9999"
"DROP","0","0","0","0","0","101201","1042","20","9999"
"DROP","0","0","0","0","0","101201","1052","20","9999"
"DROP","0","0","0","0","0","101201","1062","20","9999"
